id_cp;id;standard;tariff_id;max_power;voltage;ampere;format;power_type
DE*SPF*E20016*002;64915100;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20017*001;64915102;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20017*002;64915104;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20015*001;145362060;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20015*002;145362062;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20014*001;64915094;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20014*002;64915096;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20013*001;64915090;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20013*002;64915092;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20005*001;42637266;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20005*002;42637268;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20018*001;145362064;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20018*002;145362066;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20003*001;26599180;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20003*002;26599182;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20004*001;33930042;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20004*002;33930044;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20019*001;171165820;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SPF*E20019*002;171165822;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00001*001;4296192;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00001*001;4459650;DOMESTIC_F;;3;230;16;SOCKET;AC_1_PHASE
DE*GOE*E00001*002;4296196;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00001*002;4459648;DOMESTIC_F;;3;230;16;SOCKET;AC_1_PHASE
DE*GOE*E00002*001;4304176;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00002*001;4459640;DOMESTIC_F;;3;230;16;SOCKET;AC_1_PHASE
DE*GOE*E00002*002;4304180;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00002*002;4459642;DOMESTIC_F;;3;230;16;SOCKET;AC_1_PHASE
DE*GOE*E00003*001;4304182;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00003*001;4459646;DOMESTIC_F;;3;230;16;SOCKET;AC_1_PHASE
DE*GOE*E00003*002;4304184;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00003*002;4459644;DOMESTIC_F;;3;230;16;SOCKET;AC_1_PHASE
DE*GOE*E00004*001;4483002;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00004*002;4483006;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00004*003;4483008;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00004*004;4483010;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00005*001;23062006;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00005*002;23062008;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E10001*001;24954962;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E10001*002;24954964;IEC_62196_T2_COMBO;;45;500;125;CABLE;DC
DE*GOE*E10001*003;24954966;CHADEMO;;45;500;120;CABLE;DC
DE*GOE*E00006*001;25247862;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00006*002;25247864;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00007*002;27730402;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00007*001;27730404;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00008*001;27730408;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00008*002;27730410;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00009*001;58133278;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00009*002;58133280;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00010*001;58133282;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00010*002;58133284;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E10002*001;138916916;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E10002*002;138916918;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00014*001;179129472;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00014*002;179129474;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00017*001;201038409;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00017*002;201039088;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00023*001;207539241;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00023*002;207539242;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00022*001;207539239;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00022*002;207539240;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00012*001;179129464;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00012*002;179129466;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00011*001;176605510;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00011*002;176605512;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00013*001;179129468;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00013*002;179129470;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00021*001;207539187;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00021*002;207539188;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00020*001;207539233;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00020*002;207539234;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E0005*003;240892569;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E0005*004;219533896;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00019*001;207539236;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00019*002;207539237;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00018*001;234709504;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00018*002;234709505;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00015*001;179129476;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00015*002;179129478;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00024*001;219933413;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00024*002;219933567;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00016*001;179129480;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00016*002;179129482;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00037*001;227006957;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00037*002;227006958;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00036*001;227006959;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00036*002;227006960;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00035*001;219533886;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00035*002;219533887;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00034*001;227006961;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00034*002;227006962;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00033*001;234709508;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00033*002;234709509;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00032*001;234709506;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00032*002;234709507;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00031*001;234861819;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00031*002;234861820;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00044*001;240795717;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00044*002;240795718;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00038*001;240795721;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00038*002;240795722;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00028*001;219533847;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00028*002;219533848;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00027*001;222107689;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00027*002;222107690;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00041*001;234656963;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00041*002;234656964;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00042*001;234709466;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00042*002;234709467;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00043*001;234656961;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00043*002;234656962;IEC_62196_T2_COMBO;;50;400;125;CABLE;DC
DE*GOE*E00040*001;234656955;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00040*002;234656957;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00025*001;219533873;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00025*002;219533874;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00026*001;219844758;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00026*002;219847555;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E10003*001;202227555;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E10003*002;202229523;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00043*003;234656959;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00043*004;234656960;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00030*001;240795715;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00030*002;240795716;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00039*001;240795725;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00039*002;240795726;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E10004*002;234267889;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E10004*001;234267887;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00029*001;237532687;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*GOE*E00029*002;237532688;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20449*001;127922706;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20449*002;127922708;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20450*001;127922710;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20450*002;127922712;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20451*001;127922714;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20451*002;127922716;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20452*001;127922718;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20452*002;127922720;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20454*002;127922728;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20453*001;127922722;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20453*002;127922724;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20455*001;127922730;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20455*002;127922732;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20546*001;127922694;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20546*002;127922696;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20544*001;127923782;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20544*002;127923784;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20545*001;127924444;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20545*002;127924446;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20543*001;127924450;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20543*002;127924452;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00019*001;4266826;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00019*002;4273846;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00019*003;4273848;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00003*001;914991;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00003*002;914992;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00006*001;2002628;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00006*002;2002629;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00007*001;2073065;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00007*002;2073066;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00008*001;2250094;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00008*002;2250095;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00009*001;2820030;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00009*002;2820032;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00010*001;2820034;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00010*002;2820036;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00011*001;2820038;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00011*002;2820040;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00012*001;2820042;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00012*002;2820044;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00013*001;2820046;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00013*002;2820048;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00014*001;2820050;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00014*002;2820052;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00015*001;2820054;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00015*002;2820056;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00016*001;2820058;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00016*002;2820060;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00017*001;3252372;IEC_62196_T2;;43;400;63;CABLE;AC_3_PHASE
DE*TUE*E00017*002;3252374;CHADEMO;;50;500;125;CABLE;DC
DE*TUE*E00017*003;3283538;IEC_62196_T2_COMBO;;50;500;125;CABLE;DC
DE*TUE*E00018*001;4247154;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00018*002;4247156;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00020*001;4273850;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00020*002;4273852;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00020*004;87630944;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00021*001;4273854;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00021*002;4273856;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00022*001;4689086;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00022*002;4689088;IEC_62196_T2_COMBO;;100;400;250;CABLE;DC
DE*TUE*E00022*003;4689090;CHADEMO;;50;400;32;CABLE;DC
DE*TUE*E00023*001;11064334;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00023*002;11064336;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00025*001;13950110;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00025*002;13950112;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00026*001;13950114;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00026*002;13950116;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00031*001;22785202;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00031*002;22785204;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00032*001;22785206;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00032*002;22785208;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00033*001;23139098;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00033*002;23139100;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00034*001;23169882;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00035*001;23169884;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00036*001;23169886;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00037*001;23169888;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00035*002;88103164;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00038*001;27447740;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00038*002;27447742;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00039*001;27447818;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00039*002;27447816;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00040*001;27447860;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00040*002;27447862;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00044*001;67367892;IEC_62196_T2;;43;400;32;CABLE;AC_3_PHASE
DE*TUE*E00044*002;67367894;IEC_62196_T2_COMBO;;50;500;125;CABLE;DC
DE*TUE*E00044*003;67367896;CHADEMO;;50;500;125;CABLE;DC
DE*TUE*E00041*001;78206918;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00041*002;78206920;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00042*001;115465778;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00042*002;115465780;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00045*001;119345608;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00045*002;119345612;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*TUE*E00046*002;119345620;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20386*001;127924018;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20386*002;127924020;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20387*001;127924022;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20387*002;127924024;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20388*001;127924026;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20388*002;127924028;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E30004*001;127924030;IEC_62196_T2_COMBO;;50;400;120;CABLE;DC
DE*LVP*E30004*002;127924032;IEC_62196_T2_COMBO;;50;400;120;CABLE;DC
DE*LVP*E30004*003;127924034;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20389*001;127924036;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20389*002;127924038;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20390*001;127924040;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20390*002;127924042;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20391*001;127924044;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20391*002;127924046;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW2*001;130635652;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW2*002;130635654;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW3*001;130635678;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW3*002;130635680;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW5*001;130635724;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW5*002;130635726;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW4*001;130635728;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW4*002;130635730;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW1*001;130635732;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW1*002;130635734;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW6*001;207582761;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW6*002;207582762;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW7*001;239568485;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW7*002;239568486;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW8*001;239568487;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW8*002;239568488;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW9*001;239568489;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW9*002;239568490;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW10*001;239661418;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW10*002;239661420;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW27*001;240383207;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*Ebew27*002;240383208;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW28*001;240383209;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*BOH*EBEW28*002;240383210;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00001*001;486;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00001*001;487;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EVD*E00001*002;488;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00001*002;489;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EVD*E00002*001;567;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00002*001;566;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EVD*E00002*002;569;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00002*002;568;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EVD*E00003*001;571;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00003*001;570;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EVD*E00003*002;573;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00003*002;572;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EVD*E00005*001;34468206;IEC_62196_T2;;43;400;63;CABLE;AC_3_PHASE
DE*EVD*E00005*002;34468212;IEC_62196_T2_COMBO;;50;500;125;CABLE;DC
DE*EVD*E00005*003;34468214;CHADEMO;;50;500;125;CABLE;DC
DE*EVD*E00006*001;32868828;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00006*001;32868834;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EVD*E00006*002;32868830;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EVD*E00006*002;32868832;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
