id_cs;uid;chargePointParkingSpaceNumbers;roaming;chargePointPosition;vehicle_type;chargePointPublicComment;parkingsensor_status;id;physical_reference;floor_level;chargingStationPosition
241;542;;False;;four_wheeled;;-;DE*EWB*E00015*002;;;
242;543;;False;;four_wheeled;;-;DE*EWB*E00016*001;;;
242;544;;False;;four_wheeled;;-;DE*EWB*E00016*002;;;
243;545;;False;;four_wheeled;;-;DE*EWB*E00017*001;;;
243;546;;False;;four_wheeled;;-;DE*EWB*E00017*002;;;
244;547;;False;;four_wheeled;;-;DE*EWB*E00018*001;;;
244;548;;False;;four_wheeled;;-;DE*EWB*E00018*002;;;
245;549;;False;;four_wheeled;;-;DE*EWB*E00019*001;;;
245;550;;False;;four_wheeled;;-;DE*EWB*E00019*002;;;
246;551;;False;;four_wheeled;;-;DE*EWB*E00020*001;;;
246;552;;False;;four_wheeled;;-;DE*EWB*E00020*002;;;
247;553;;False;;four_wheeled;;-;DE*EWB*E00021*001;;;
247;554;;False;;four_wheeled;;-;DE*EWB*E00021*002;;;
248;555;;False;;four_wheeled;;-;DE*EWB*E00022*001;;;
248;556;;False;;four_wheeled;;-;DE*EWB*E00022*002;;;
249;557;;False;;four_wheeled;;-;DE*EWB*E00023*001;;;
249;558;;False;;four_wheeled;;-;DE*EWB*E00023*002;;;
250;559;;False;;four_wheeled;;-;DE*EWB*E00024*001;;;
250;560;;False;;four_wheeled;;-;DE*EWB*E00024*002;;;
251;561;;False;;four_wheeled;;-;DE*EWB*E00025*001;;;
251;562;;False;;four_wheeled;;-;DE*EWB*E00025*002;;;
252;563;;False;;four_wheeled;;-;DE*EWB*E00026*001;;;
252;567;;False;;four_wheeled;;-;DE*EWB*E00026*002;;;
253;565;;False;;four_wheeled;;-;DE*EWB*E00028*001;;;
253;569;;False;;four_wheeled;;-;DE*EWB*E00028*002;;;
254;564;;False;;four_wheeled;;-;DE*EWB*E00027*001;;;
254;568;;False;;four_wheeled;;-;DE*EWB*E00027*002;;;
255;566;;False;;four_wheeled;;-;DE*EWB*E00029*001;;;
255;570;;False;;four_wheeled;;-;DE*EWB*E00029*002;;;
256;571;;False;;four_wheeled;;-;DE*EWB*E00030*001;;;
256;580;;False;;four_wheeled;;-;DE*EWB*E00030*002;;;
257;572;;False;;four_wheeled;;-;DE*EWB*E00031*001;;;
257;579;;False;;four_wheeled;;-;DE*EWB*E00031*002;;;
258;573;;False;;four_wheeled;;-;DE*EWB*E00032*001;;;
258;578;;False;;four_wheeled;;-;DE*EWB*E00032*002;;;
259;574;;False;;four_wheeled;;-;DE*EWB*E00033*001;;;
259;577;;False;;four_wheeled;;-;DE*EWB*E00033*002;;;
260;575;;False;;four_wheeled;;-;DE*EWB*E00034*001;;;
260;576;;False;;four_wheeled;;-;DE*EWB*E00034*002;;;
261;581;;False;;four_wheeled;;-;DE*EWB*E00035*001;;;
261;582;;False;;four_wheeled;;-;DE*EWB*E00035*002;;;
262;583;;False;;four_wheeled;;-;DE*EWB*E00036*001;;;
262;584;;False;;four_wheeled;;-;DE*EWB*E00036*002;;;
263;585;;False;;four_wheeled;;-;DE*EWB*E00037*001;;;
263;586;;False;;four_wheeled;;-;DE*EWB*E00037*002;;;
264;587;;False;;four_wheeled;;-;DE*EWB*E00038*001;;;
264;588;;False;;four_wheeled;;-;DE*EWB*E00038*002;;;
265;589;;False;;four_wheeled;;-;DE*EWB*E00039*001;;;
265;590;;False;;four_wheeled;;-;DE*EWB*E00039*002;;;
266;591;;False;;four_wheeled;;-;DE*EWB*E00040*001;;;
266;600;;False;;four_wheeled;;-;DE*EWB*E00040*002;;;
267;592;;False;;four_wheeled;;-;DE*EWB*E00041*002;;;
267;599;;False;;four_wheeled;;-;DE*EWB*E00041*001;;;
268;593;;False;;four_wheeled;;-;DE*EWB*E00042*001;;;
268;598;;False;;four_wheeled;;-;DE*EWB*E00042*002;;;
269;594;;False;;four_wheeled;;-;DE*EWB*E00043*001;;;
269;597;;False;;four_wheeled;;-;DE*EWB*E00043*002;;;
270;595;;False;;four_wheeled;;-;DE*EWB*E00044*001;;;
270;596;;False;;four_wheeled;;-;DE*EWB*E00044*002;;;
324;737;;False;;four_wheeled;;-;DE*EWB*E00050*001;;;
324;738;;False;;four_wheeled;;-;DE*EWB*E00050*002;;;
325;739;;False;;four_wheeled;;-;DE*EWB*E00046*001;;;
325;740;;False;;four_wheeled;;-;DE*EWB*E00046*002;;;
326;741;;False;;four_wheeled;;-;DE*EWB*E00047*001;;;
326;742;;False;;four_wheeled;;-;DE*EWB*E00047*002;;;
327;743;;False;;four_wheeled;;-;DE*EWB*E00048*001;;;
327;744;;False;;four_wheeled;;-;DE*EWB*E00048*002;;;
328;745;;False;;four_wheeled;;-;DE*EWB*E00049*001;;;
328;746;;False;;four_wheeled;;-;DE*EWB*E00049*002;;;
18152;41736;;False;;four_wheeled;;-;DE*EWB*E00066*001;;;
18152;41738;;False;;four_wheeled;;-;DE*EWB*E00066*002;;;
18154;41740;;False;;four_wheeled;;-;DE*EWB*E00067*001;;;
18158;41746;;False;;four_wheeled;;-;DE*EWB*E00068*001;;;
18158;41748;;False;;four_wheeled;;-;DE*EWB*E00068*002;;;
18160;41752;;False;;four_wheeled;;-;DE*EWB*E00069*001;;;
18160;41754;;False;;four_wheeled;;-;DE*EWB*E00069*002;;;
18162;41756;;False;;four_wheeled;;-;DE*EWB*E00070*001;;;
18162;41758;;False;;four_wheeled;;-;DE*EWB*E00070*002;;;
20060;44434;;False;;four_wheeled;;-;DE*EWB*E00064*001;;;
20060;44436;;False;;four_wheeled;;-;DE*EWB*E00064*002;;;
20062;44438;;False;;four_wheeled;;-;DE*EWB*E00065*001;;;
20062;44440;;False;;four_wheeled;;-;DE*EWB*E00065*002;;;
141400;334360;;False;;four_wheeled;;-;DE*EWB*E00051*001;;;
141400;334362;;False;;four_wheeled;;-;DE*EWB*E00051*002;;;
141842;335284;;False;;four_wheeled;;-;DE*EWB*E00052*001;;;
141842;335286;;False;;four_wheeled;;-;DE*EWB*E00052*002;;;
144946;342502;;False;;four_wheeled;;-;DE*EWB*E00053*001;;;
144946;342504;;False;;four_wheeled;;-;DE*EWB*E00053*002;;;
158876;373214;;False;;four_wheeled;;-;DE*EWB*E00054*001;;;
158876;373216;;False;;four_wheeled;;-;DE*EWB*E00054*002;;;
509471;1179601;;False;;four_wheeled;;-;DE*EWB*E00055*001;;;
509471;1179602;;False;;four_wheeled;;-;DE*EWB*E00055*002;;;
543326;1281684;;False;;four_wheeled;;-;DE*EWB*E00056*001;;;
543326;1281685;;False;;four_wheeled;;-;DE*EWB*E00056*002;;;
543326;1281686;;False;;four_wheeled;;-;DE*EWB*E00056*003;;;
775513;2223335;;False;;four_wheeled;;-;DE*EWB*E00057*001;;;
775513;2223336;;False;;four_wheeled;;-;DE*EWB*E00057*002;;;
775514;2223337;;False;;four_wheeled;;-;DE*EWB*E00058*001;;;
775514;2223338;;False;;four_wheeled;;-;DE*EWB*E00058*002;;;
13829;30329;;False;;four_wheeled;;-;DE*NET*E00001*001;;;
13829;30330;;False;;four_wheeled;;-;DE*NET*E00001*002;;;
13830;33226;;False;;four_wheeled;;-;DE*NET*E00002*001;;;
13830;33227;;False;;four_wheeled;;-;DE*NET*E00002*002;;;
13830;33228;;False;;four_wheeled;;-;DE*NET*E00002*003;;;
13831;33229;;False;;four_wheeled;;-;DE*NET*E00003*001;;;
13831;33230;;False;;four_wheeled;;-;DE*NET*E00003*002;;;
13831;33231;;False;;four_wheeled;;-;DE*NET*E00003*003;;;
386320;883480;;False;;four_wheeled;;-;DE*NET*E00004*001;;;
386320;883482;;False;;four_wheeled;;-;DE*NET*E00004*002;;;
385028;880126;;False;;four_wheeled;;-;DE*LVP*E20372*001;;;
385028;880128;;False;;four_wheeled;;-;DE*LVP*E20372*002;;;
385030;880130;;False;;four_wheeled;;-;DE*LVP*E20373*001;;;
385030;880132;;False;;four_wheeled;;-;DE*LVP*E20373*002;;;
385032;880134;;False;;four_wheeled;;-;DE*LVP*E20374*001;;;
385032;880136;;False;;four_wheeled;;-;DE*LVP*E20374*002;;;
385034;880138;;False;;four_wheeled;;-;DE*LVP*E20375*001;;;
385034;880140;;False;;four_wheeled;;-;DE*LVP*E20375*002;;;
385036;880142;;False;;four_wheeled;;-;DE*LVP*E20376*001;;;
385036;880144;;False;;four_wheeled;;-;DE*LVP*E20376*002;;;
385038;880146;;False;;four_wheeled;;-;DE*LVP*E20377*001;;;
385038;880148;;False;;four_wheeled;;-;DE*LVP*E20377*002;;;
385040;880150;;False;;four_wheeled;;-;DE*LVP*E20378*001;;;
385040;880152;;False;;four_wheeled;;-;DE*LVP*E20378*002;;;
385042;880154;;False;;four_wheeled;;-;DE*LVP*E20397*001;;;
385042;880156;;False;;four_wheeled;;-;DE*LVP*E20397*002;;;
424604;976954;;False;;four_wheeled;;-;DE*LVP*E20602*001;;;
424604;976960;;False;;four_wheeled;;-;DE*LVP*E20602*002;;;
385382;879046;;False;;four_wheeled;;-;DE*LVP*E40002*001;;;
385382;879048;;False;;four_wheeled;;-;DE*LVP*E40002*002;;;
385382;879050;;False;;four_wheeled;;-;DE*LVP*E40002*003;;;
385382;879052;;False;;four_wheeled;;-;DE*LVP*E40002*004;;;
385386;880248;;False;;four_wheeled;;-;DE*LVP*E20008*001;;;
385386;880250;;False;;four_wheeled;;-;DE*LVP*E20008*002;;;
385388;880252;;False;;four_wheeled;;-;DE*LVP*E20009*001;;;
385388;880254;;False;;four_wheeled;;-;DE*LVP*E20009*002;;;
385390;880256;;False;;four_wheeled;;-;DE*LVP*E20010*001;;;
385390;880258;;False;;four_wheeled;;-;DE*LVP*E20010*002;;;
385392;880260;;False;;four_wheeled;;-;DE*LVP*E20495*001;;;
385392;880262;;False;;four_wheeled;;-;DE*LVP*E20495*002;;;
385394;880264;;False;;four_wheeled;;-;DE*LVP*E20496*001;;;
385394;880266;;False;;four_wheeled;;-;DE*LVP*E20496*002;;;
385396;880270;;False;;four_wheeled;;-;DE*LVP*E20497*002;;;
385398;880272;;False;;four_wheeled;;-;DE*LVP*E20498*001;;;
385398;880274;;False;;four_wheeled;;-;DE*LVP*E20498*002;;;
385400;880276;;False;;four_wheeled;;-;DE*LVP*E20499*001;;;
385400;880278;;False;;four_wheeled;;-;DE*LVP*E20499*002;;;
364;867238;;False;Rechts;four_wheeled;;-;DE*ETT*E00036*002;;;
13330;374502;;False;Mitte;four_wheeled;;-;DE*ETT*E00019*001;;;
13344;950344;;False;Rechts;four_wheeled;;-;DE*ETT*E00030*002;;;Rechts
20244;44916;;False;Rechts;four_wheeled;;-;DE*ETT*E00013*001;;;
20244;44918;;False;Links;four_wheeled;;-;DE*ETT*E00013*002;;;
20274;131608;;False;Links;four_wheeled;;-;DE*ETT*E00014*001;;;Vor Albgaubad
20274;131610;;False;Rechts;four_wheeled;;-;DE*ETT*E00014*002;;;Vor Albgaubad
59138;131600;;False;Links;four_wheeled;;-;DE*ETT*E00024*001;;;
141396;334358;;False;Rechts;four_wheeled;;-;DE*ETT*E00025*001;;;
158708;372662;;False;Rechts;four_wheeled;;-;DE*ETT*E00018*002;;;
185562;441732;;False;Links;four_wheeled;;-;DE*ETT*E00020*001;;;
185564;441736;;False;Links;four_wheeled;;-;DE*ETT*E00021*001;;;
185566;441740;;False;Links;four_wheeled;;-;DE*ETT*E00022*001;;;
298082;674014;;False;Links;four_wheeled;;-;DE*ETT*E00026*001;;;
317434;729790;;False;Links;four_wheeled;;-;DE*ETT*E00023*001;;Straße;An dem Gelände der Firma Cortum
317434;729792;;False;Rechts;four_wheeled;;-;DE*ETT*E00023*002;;Straße;An dem Gelände der Firma Cortum
320958;737782;;False;Links;four_wheeled;;-;DE*ETT*E00028*001;;;
420024;966756;;False;Rechts;four_wheeled;;-;DE*ETT*E00032*002;;;
420710;968618;1;False;Links;four_wheeled;;-;DE*ETT*E00031*001;;;
424142;975746;;False;Rechts;four_wheeled;;-;DE*ETT*E00033*002;;;
436192;1005948;;False;Rechts;four_wheeled;;-;DE*ETT*E00035*002;;;
477400;1088672;1;False;Links;four_wheeled;;-;DE*ETT*E00039*001;;;
477400;1088674;;False;Rechts;four_wheeled;;-;DE*ETT*E00039*002;;;
481552;1098324;;False;Links;four_wheeled;;-;DE*ETT*E00038*001;;;
384532;879248;;False;;four_wheeled;;-;DE*LVP*E20401*001;;;
384532;879250;;False;;four_wheeled;;-;DE*LVP*E20401*002;;;
384534;879240;;False;;four_wheeled;;-;DE*LVP*E20400*001;;;
384534;879244;;False;;four_wheeled;;-;DE*LVP*E20400*002;;;
384536;879230;;False;;four_wheeled;;-;DE*LVP*E20399*001;;;
384536;879234;;False;;four_wheeled;;-;DE*LVP*E20399*002;;;
597154;1537422;;False;;four_wheeled;;-;DE*LVP*E20927*001;;;
597154;1537423;;False;;four_wheeled;;-;DE*LVP*E20927*002;;;
765749;2135833;;False;;four_wheeled;;-;DE*LVP*E774457*001;;;
765749;2135834;;False;;four_wheeled;;-;DE*LVP*E774457*002;;;
765749;2135835;;False;;four_wheeled;;-;DE*LVP*E774458*001;;;
765749;2135836;;False;;four_wheeled;;-;DE*LVP*E774458*002;;;
765749;2135837;;False;;four_wheeled;;-;DE*LVP*E774459*001;;;
765749;2135838;;False;;four_wheeled;;-;DE*LVP*E774459*002;;;
385286;880576;;False;;four_wheeled;;-;DE*LVP*E20402*001;;;
385286;880578;;False;;four_wheeled;;-;DE*LVP*E20402*002;;;
385288;880580;;False;;four_wheeled;;-;DE*LVP*E20403*001;;;
385288;880582;;False;;four_wheeled;;-;DE*LVP*E20403*002;;;
385290;880584;;False;;four_wheeled;;-;DE*LVP*E20404*001;;;
385290;880586;;False;;four_wheeled;;-;DE*LVP*E20404*002;;;
385292;880588;;False;;four_wheeled;;-;DE*LVP*E20405*001;;;
385292;880590;;False;;four_wheeled;;-;DE*LVP*E20405*002;;;
385294;880592;;False;;four_wheeled;;-;DE*LVP*E20406*001;;;
385294;880594;;False;;four_wheeled;;-;DE*LVP*E20406*002;;;
384472;880224;;False;;four_wheeled;;-;DE*LVP*E20087*001;;;
384472;880226;;False;;four_wheeled;;-;DE*LVP*E20087*002;;;
384474;880228;;False;;four_wheeled;;-;DE*LVP*E20088*001;;;
384474;880230;;False;;four_wheeled;;-;DE*LVP*E20088*002;;;
384478;880232;;False;;four_wheeled;;-;DE*LVP*E20089*001;;;
384478;880234;;False;;four_wheeled;;-;DE*LVP*E20089*002;;;
384482;882408;;False;;four_wheeled;;-;DE*LVP*E20090*001;;;
384482;882412;;False;;four_wheeled;;-;DE*LVP*E20091*001;;;
384484;880236;;False;;four_wheeled;;-;DE*LVP*E20092*001;;;
384484;880238;;False;;four_wheeled;;-;DE*LVP*E20092*002;;;
384494;880220;;False;;four_wheeled;;-;DE*LVP*E20086*001;;;
384494;880222;;False;;four_wheeled;;-;DE*LVP*E20086*002;;;
384496;880216;;False;;four_wheeled;;-;DE*LVP*E20085*001;;;
384496;880218;;False;;four_wheeled;;-;DE*LVP*E20085*002;;;
384498;880212;;False;;four_wheeled;;-;DE*LVP*E20084*001;;;
384498;880214;;False;;four_wheeled;;-;DE*LVP*E20084*002;;;
384502;880208;;False;;four_wheeled;;-;DE*LVP*E20083*001;;;
384502;880210;;False;;four_wheeled;;-;DE*LVP*E20083*002;;;
384504;880204;;False;;four_wheeled;;-;DE*LVP*E20082*001;;;
384504;880206;;False;;four_wheeled;;-;DE*LVP*E20082*002;;;
384506;880200;;False;;four_wheeled;;-;DE*LVP*E20081*001;;;
384506;880202;;False;;four_wheeled;;-;DE*LVP*E20081*002;;;
384508;880196;;False;;four_wheeled;;-;DE*LVP*E20080*001;;;
384508;880198;;False;;four_wheeled;;-;DE*LVP*E20080*002;;;
386336;883648;;False;;four_wheeled;;-;DE*LVP*E20093*001;;;
386336;883650;;False;;four_wheeled;;-;DE*LVP*E20093*002;;;
409086;932074;;False;;four_wheeled;;-;DE*LVP*E20636*001;;;
409086;932076;;False;;four_wheeled;;-;DE*LVP*E20636*002;;;
424278;976236;;False;;four_wheeled;;-;DE*LVP*E90004*001;;;
424588;976932;;False;;four_wheeled;;-;DE*LVP*E90005*001;;;
439114;1013508;;False;;four_wheeled;;-;DE*LVP*E20603*001;;;
439114;1013510;;False;;four_wheeled;;-;DE*LVP*E20603*002;;;
549178;1319349;;False;;four_wheeled;;-;DE*LVP*E20601*001;;;
549178;1319350;;False;;four_wheeled;;-;DE*LVP*E20601*002;;;
709067;1895040;;False;;four_wheeled;;-;DE*LVP*E20730*001;;;
709067;1895041;;False;;four_wheeled;;-;DE*LVP*E20730*002;;;
317;725;;False;Mastersäule ;four_wheeled;;-;DE*KEB*E00001*001;;;
317;726;;False;Mastersäule;four_wheeled;;-;DE*KEB*E00001*002;;;
317;727;;False;miittlere Säule;four_wheeled;;-;DE*KEB*E00002*003;;;
317;728;;False;miittlere Säule;four_wheeled;;-;DE*KEB*E00002*004;;;
317;729;;False;rechte Säule;four_wheeled;;-;DE*KEB*E00003*005;;;
317;730;;False;rechte Säule;four_wheeled;;-;DE*KEB*E00003*006;;;
318;733;links;False;Parkplatz 1_2;four_wheeled;;-;DE*KEB*E00004*001;;;
318;734;rechts;False;Parplatz 1_2;four_wheeled;;-;DE*KEB*E00004*002;;;
319;735;;False;Parplatz;four_wheeled;;-;DE*KEB*E00005*001;;;
319;736;;False;Parplatz;four_wheeled;;-;DE*KEB*E00005*002;;;
328942;829662;;False;Links;four_wheeled;;-;DE*SBH*E000002001;;;
328942;829664;;False;Rechts;four_wheeled;;-;DE*SBH*E000002002;;;
328944;768228;;False;Links;four_wheeled;;-;DE*SBH*E000004001;;;
328944;768230;;False;Rechts;four_wheeled;;-;DE*SBH*E000004002;;;
328946;829666;;False;Rechts;four_wheeled;;-;DE*SBH*E000003002;;;
328946;829668;;False;Links;four_wheeled;;-;DE*SBH*E000003001;;;
330232;830152;;False;Links;four_wheeled;;-;DE*SBH*E020001001;;;
330232;830154;;False;Mitte;four_wheeled;;-;DE*SBH*E020001002;;;
330232;830156;;False;Rechts;four_wheeled;;-;DE*SBH*E020001003;;;
385536;879108;;False;Mitte;four_wheeled;;-;DE*SBH*E010002001;;;
489396;1119416;;False;Links;four_wheeled;;-;DE*SBH*E010003001;;;
489396;1146859;;False;Rechts;four_wheeled;;-;DE*SBH*E010004001;;;
667689;1729119;;False;;four_wheeled;;-;DE*SBH*E010005001;;;
384470;879328;;False;;four_wheeled;;-;DE*LVP*E20515*001;;;
384470;881856;;False;;four_wheeled;;-;DE*LVP*E20515*002;;;
385494;879310;;False;;four_wheeled;;-;DE*LVP*E20074*002;;;
385494;879314;;False;;four_wheeled;;-;DE*LVP*E20074*001;;;
385496;879306;;False;;four_wheeled;;-;DE*LVP*E20075*002;;;
385496;879308;;False;;four_wheeled;;-;DE*LVP*E20075*001;;;
385498;879298;;False;;four_wheeled;;-;DE*LVP*E20001*001;;;
385498;879302;;False;;four_wheeled;;-;DE*LVP*E20001*002;;;
385500;879294;;False;;four_wheeled;;-;DE*LVP*E20002*001;;;
385500;879296;;False;;four_wheeled;;-;DE*LVP*E20002*002;;;
385502;879288;;False;;four_wheeled;;-;DE*LVP*E20003*001;;;
385502;879290;;False;;four_wheeled;;-;DE*LVP*E20003*002;;;
9567;19968;;False;;four_wheeled;;-;DE*753*E00002*001;;;
9567;19969;;False;;four_wheeled;;-;DE*753*E00002*002;;;
9571;19974;;False;;four_wheeled;;-;DE*753*E00026*001;;;
9571;19975;;False;;four_wheeled;;-;DE*753*E00026*002;;;
9576;19988;;False;;four_wheeled;;-;DE*753*E00009*001;;;
9576;19989;;False;;four_wheeled;;-;DE*753*E00010*001;;;
9612;20084;;False;;four_wheeled;;-;DE*753*E00011*001;;;Linker Stellplatz
9612;20085;;False;;four_wheeled;;-;DE*753*E00012*001;;;Rechter Stellplatz
9613;20086;;False;;four_wheeled;;-;DE*753*E00031*001;;;
9613;20087;;False;;four_wheeled;;-;DE*753*E00031*002;;;
9635;20156;;False;;four_wheeled;;-;DE*753*E00030*001;;;
9635;20157;;False;;four_wheeled;;-;DE*753*E00030*002;;;
9636;20158;;False;;four_wheeled;;-;DE*753*E00027*001;;;
9636;20159;;False;;four_wheeled;;-;DE*753*E00027*002;;;
9664;20240;;False;;four_wheeled;;-;DE*753*E00033*002;;;
9664;20241;;False;;four_wheeled;;-;DE*753*E00033*001;;;
9665;20242;;False;;four_wheeled;;-;DE*753*E00029*001;;;
9665;20243;;False;;four_wheeled;;-;DE*753*E00029*002;;;
9693;20311;;False;;four_wheeled;;-;DE*753*E00034*001;;;
9693;20312;;False;;four_wheeled;;-;DE*753*E00035*001;;;
9694;20314;;False;;four_wheeled;;-;DE*753*E00036*001;;;
9694;20315;;False;;four_wheeled;;-;DE*753*E00036*002;;;
9860;20737;;False;;four_wheeled;;-;DE*753*E00032*001;;;
9860;20738;;False;;four_wheeled;;-;DE*753*E00032*002;;;
9861;20739;;False;;four_wheeled;;-;DE*753*E00028*001;;;
9861;20740;;False;;four_wheeled;;-;DE*753*E00028*002;;;
9906;20843;;False;;four_wheeled;;-;DE*753*E00015*001;;;
9906;20844;;False;;four_wheeled;;-;DE*753*E00015*002;;;
10123;21418;;False;;four_wheeled;;-;DE*753*E00023*001;;;
10123;21420;;False;;four_wheeled;;-;DE*753*E00023*002;;;
10299;22023;;False;;four_wheeled;;-;DE*753*E00037*001;;;
10299;22024;;False;;four_wheeled;;-;DE*753*E00037*002;;;
10315;22079;;False;;four_wheeled;;-;DE*753*E00050*002;;;
10315;22080;;False;;four_wheeled;;-;DE*753*E00050*001;;;
10365;22233;;False;;four_wheeled;;-;DE*753*E00038*001;;;
10365;22234;;False;;four_wheeled;;-;DE*753*E00038*002;;;
12929;28041;;False;;four_wheeled;;-;DE*753*E00039*001;;;
12929;28042;;False;;four_wheeled;;-;DE*753*E00039*002;;;
13003;28182;;False;;four_wheeled;;-;DE*753*E00040*001;;;
13003;28183;;False;;four_wheeled;;-;DE*753*E00040*002;;;
13022;28275;;False;;four_wheeled;;-;DE*753*E00041*001;;;
13022;28276;;False;;four_wheeled;;-;DE*753*E00041*002;;;
13036;28307;;False;;four_wheeled;;-;DE*753*E00042*001;;;
13036;28308;;False;;four_wheeled;;-;DE*753*E00042*002;;;
13873;30470;;False;;four_wheeled;;-;DE*753*E00043*001;;;
13873;30471;;False;;four_wheeled;;-;DE*753*E00043*002;;;
14885;33224;;False;;four_wheeled;;-;DE*753*E00044*001;;;
14885;33225;;False;;four_wheeled;;-;DE*753*E00044*002;;;
15053;33660;;False;;four_wheeled;;-;DE*753*E00045*001;;;
15053;33661;;False;;four_wheeled;;-;DE*753*E00045*002;;;
15146;33870;;False;;four_wheeled;;-;DE*753*E00046*001;;;
15146;33871;;False;;four_wheeled;;-;DE*753*E00046*002;;;
15256;34089;;False;;four_wheeled;;-;DE*753*E00047*001;;;
15256;34090;;False;;four_wheeled;;-;DE*753*E00047*002;;;
15277;34141;;False;;four_wheeled;;-;DE*753*E00048*001;;;
15277;34142;;False;;four_wheeled;;-;DE*753*E00048*002;;;
15505;34744;;False;;four_wheeled;;-;DE*753*E00049*001;;;
15505;34745;;False;;four_wheeled;;-;DE*753*E00049*002;;;
15726;35408;;False;;four_wheeled;;-;DE*753*E00056*001;;;
15726;35409;;False;;four_wheeled;;-;DE*753*E00056*002;;;
18026;41358;;False;;four_wheeled;;-;DE*753*E00059*002;;;
18122;41670;;False;;four_wheeled;;-;DE*753*E00060*001;;;
18122;41672;;False;;four_wheeled;;-;DE*753*E00060*002;;;
18156;41742;;False;;four_wheeled;;-;DE*753*E00061*001;;;
18156;41744;;False;;four_wheeled;;-;DE*753*E00061*002;;;
18482;42586;;False;;four_wheeled;;-;DE*753*E00062*001;;;
18482;42588;;False;;four_wheeled;;-;DE*753*E00062*002;;;
18888;43670;;False;;four_wheeled;;-;DE*753*E00063*001;;;
18888;43672;;False;;four_wheeled;;-;DE*753*E00063*002;;;
20018;44350;;False;;four_wheeled;;-;DE*753*E00064*001;;;
20018;44352;;False;;four_wheeled;;-;DE*753*E00064*002;;;
20202;44808;;False;;four_wheeled;;-;DE*753*E00065*001;;;
20202;44810;;False;;four_wheeled;;-;DE*753*E00065*002;;;
20230;44880;;False;;four_wheeled;;-;DE*753*E00067*001;;;
20230;44882;;False;;four_wheeled;;-;DE*753*E00067*002;;;
20236;44892;;False;;four_wheeled;;-;DE*753*E00016*001;;;
20236;44894;;False;;four_wheeled;;-;DE*753*E00016*002;;;
20238;44896;;False;;four_wheeled;;-;DE*753*E00003*001;;;
20238;44898;;False;;four_wheeled;;-;DE*753*E00003*002;;;
20246;883918;;False;;four_wheeled;;-;DE*753*E00120*002;;;
20246;883920;;False;;four_wheeled;;-;DE*753*E00120*001;;;
21910;48544;;False;;four_wheeled;;-;DE*753*E00068*001;;;
21910;48546;;False;;four_wheeled;;-;DE*753*E00068*002;;;
22610;50218;;False;;four_wheeled;;-;DE*753*E00070*001;;;
22610;50220;;False;;four_wheeled;;-;DE*753*E00070*002;;;
22610;1170838;;False;;four_wheeled;;-;DE*753*E00134*001;;;
22610;1170839;;False;;four_wheeled;;-;DE*753*E00134*002;;;
59310;131996;;False;;four_wheeled;;-;DE*753*E00071*001;;;
59310;131998;;False;;four_wheeled;;-;DE*753*E00071*002;;;
59336;132056;;False;;four_wheeled;;-;DE*753*E00072*001;;;
59336;132058;;False;;four_wheeled;;-;DE*753*E00072*002;;;
76390;178444;;False;;four_wheeled;;-;DE*753*E00073*001;;;
76390;178446;;False;;four_wheeled;;-;DE*753*E00073*002;;;
78958;185246;;False;;four_wheeled;;-;DE*753*E00074*002;;;
122918;287258;;False;;four_wheeled;;-;DE*753*E00077*001;;;
122918;287260;;False;;four_wheeled;;-;DE*753*E00077*002;;;
132280;307282;;False;;four_wheeled;;-;DE*753*E00078*001;;;
132280;307284;;False;;four_wheeled;;-;DE*753*E00078*002;;;
136126;317612;;False;;four_wheeled;;-;DE*753*E00079*001;;;
136126;317614;;False;;four_wheeled;;-;DE*753*E00079*002;;;
140418;331746;;False;;four_wheeled;;-;DE*753*E09999*001;;;
143696;339536;;False;;four_wheeled;;-;DE*753*E00080*001;;;
143696;339538;;False;;four_wheeled;;-;DE*753*E00080*002;;;
147200;347402;;False;;four_wheeled;;-;DE*753*E00081*001;;;
147200;347404;;False;;four_wheeled;;-;DE*753*E00081*002;;;
147614;348336;;False;;four_wheeled;;-;DE*753*E00082*001;;;
147614;348338;;False;;four_wheeled;;-;DE*753*E00082*002;;;
152942;359996;;False;;four_wheeled;;-;DE*753*E00084*001;;;
152942;359998;;False;;four_wheeled;;-;DE*753*E00084*002;;;
152944;360000;;False;;four_wheeled;;-;DE*753*E00085*001;;;
152944;360002;;False;;four_wheeled;;-;DE*753*E00085*002;;;
152946;360004;;False;;four_wheeled;;-;DE*753*E00086*001;;;
152946;360006;;False;;four_wheeled;;-;DE*753*E00086*002;;;
152948;360008;;False;;four_wheeled;;-;DE*753*E00087*001;;;
152948;360010;;False;;four_wheeled;;-;DE*753*E00087*002;;;
154840;364382;;False;;four_wheeled;;-;DE*753*E00088*001;;;
154840;364384;;False;;four_wheeled;;-;DE*753*E00088*002;;;
158716;372676;;False;;four_wheeled;;-;DE*753*E00089*001;;;
158716;372678;;False;;four_wheeled;;-;DE*753*E00089*002;;;
158820;373042;;False;;four_wheeled;;-;DE*753*E00090*001;;;
158820;373044;;False;;four_wheeled;;-;DE*753*E00090*002;;;
158892;373286;;False;;four_wheeled;;-;DE*753*E00091*001;;;
158892;373288;;False;;four_wheeled;;-;DE*753*E00091*002;;;
158924;373362;;False;;four_wheeled;;-;DE*753*E00092*001;;;
158924;373364;;False;;four_wheeled;;-;DE*753*E00092*002;;;
